SITE_ID,VISIT_NO,secchi_avg,chl,tn,tp,avg_temp,INDEX_LON_DD,INDEX_LAT_DD,INDEX_SITE_DEPTH,PERMANENT_IDENTIFIER,temp_bin,depth_bin,specific_lake_bin,log_tp_z,log_tn_z,log_eutro,eutro_bin,eutro_binf
NLA06608-1134,1,1.3,9.43,826,24,22.033333333333335,-95.6552124,46.97285023,5.5,120018443,2,3,321,-0.4030073347924473,0.1869315288404036,-0.10803790297602187,3,3
NLA06608-1141,1,1.75,10.16,824,45,23.313333333333333,-118.1208238,34.55063761,7.7,27922788,2,4,1768,0.07750241696882647,0.18428945256172907,0.13089593476527778,3,3
NLA06608-1145,1,0.78,17.83,724,60,24.3,-75.86456997,40.1114616,4.5,120022942,3,3,357,0.2974071846616494,0.04328483215784602,0.1703460084097477,3,3
NLA06608-1147,1,0.65,42.24,1414,775,24.3,-104.9010317,40.48406381,9.8,128076496,3,4,668,2.2531439615739415,0.772819629392244,1.5129817954830926,5,5
NLA06608-1148,1,0.15,48,6934,242,23,-101.8384538,42.14994307,1.4,145869965,2,1,1238,1.3634370666329607,2.505706122913329,1.9345715947731448,5,5
NLA06608-1150,1,2.35,3.79,500,11,22.953333333333333,-92.1073,48.1652,5.2,120019100,2,3,334,-0.9993621402878884,-0.3601616263996747,-0.6797618833437815,2,2
NLA06608-1151,1,1.45,13.72,648,129,20.066666666666663,-109.4367421,34.03321325,3.7,136872168,1,2,942,0.8825323770917172,-0.07758094918847457,0.4024757139516213,4,4
NLA06608-1153,1,13.74,0.25,224,2,20.2,-113.9310021,48.57775125,49.3,65221698,1,5,2234,-2.3024750871723665,-1.2352745753798537,-1.76887483127611,1,1
NLA06608-1155,1,0.95,28.68,3069,122,22.974,-99.63068806,47.07428203,3.2,145412581,2,2,1215,0.8398853470776735,1.6173808231695082,1.2286330851235907,5,5
NLA06608-1162,1,3.45,3.08,541,8,23.3,-83.92048752,44.43080897,15,83977587,2,5,2545,-1.2427888271359955,-0.27426879396934234,-0.7585288105526689,2,2
NLA06608-1163,1,2.8,4.01,778,11,24.7,-86.33837152,40.91152674,11.4,155352855,3,4,1611,-0.9993621402878884,0.1216837622037897,-0.4388391890420493,2,2
NLA06608-1164,1,0.83,8.08,424,23,25.956666666666667,-96.55493352,35.20544322,8.8,105630009,4,4,160,-0.43553999156211853,-0.5398512341851327,-0.4876956128736256,2,2
NLA06608-1166,1,7.25,1.15,197,2,23.9,-89.61298609,46.00218518,17.7,69886510,3,5,2298,-2.3024750871723665,-1.375258203046155,-1.8388666451092608,1,1
NLA06608-1167,1,4.4,2.62,461,5,20.6,-84.32304093,42.12121846,15.5,151873883,1,5,1486,-1.6020605677182693,-0.4486688869783316,-1.0253647273483004,1,1
NLA06608-1170,1,5.35,1.22,240,6,21.633333333333333,-111.3838226,41.18833129,39,72156585,2,5,2341,-1.4626935948288184,-1.160082285179239,-1.3113879400040287,1,1
NLA06608-1172,1,2.65,3,241,4,26.533333333333335,-86.21179967,39.27750349,7.7,90351270,4,4,2632,-1.7726319571541809,-1.1555506531567257,-1.4640913051554532,1,1
NLA06608-1174,1,3.27,2.76,298,4,20.2,-70.66748588,45.33667139,26,106571295,1,5,178,-1.7726319571541809,-0.924177995680159,-1.34840497641717,1,1
NLA06608-1175,1,0.55,32.11,1328,69,20.166666666666668,-94.33240543,45.00157961,3,45366317,1,2,1933,0.40424150078142973,0.7044327865977179,0.5543371436895739,4,4
NLA06608-1177,1,1.1,16.64,328,24,25.4,-79.04177704,35.03251939,2.7,139646640,3,2,1014,-0.4030073347924473,-0.8196388819291307,-0.6113231083607891,2,2
NLA06608-1179,1,0.3,349.2,2741,133,28,-88.12382987,42.28383032,1.5,121626870,4,1,450,0.9058747115977254,1.4941955425503552,1.2000351270740404,5,5
NLA06608-1181,1,0.6,82.22,251,9,29.225,-78.52879549,35.81387892,1.8,31413457,5,1,1788,-1.1527552325034558,-1.1112414642698167,-1.1319983483866363,1,1
NLA06608-1183,1,8,1.81,133,2,14.1,-110.7617077,40.67877769,12,58225508,1,5,2121,-2.3024750871723665,-1.803413119518214,-2.05294410334529,1,1
NLA06608-1185,1,0.35,104.53,2869,62,30.3,-82.77867302,27.84728979,2.4,120024097,5,2,366,0.3224717926475617,1.543937351596318,0.9332045721219399,5,5
NLA06608-1189,1,3.55,1.87,281,9,20.133333333333333,-74.67614714,41.70034673,8,26156414,1,4,1752,-1.1527552325034558,-0.9881948439663991,-1.0704750382349275,1,1
NLA06608-1190,1,0.85,6.18,96,2,20.4,-123.3000758,44.08794072,5.3,{60DC129B-8EC5-41EC-9BA7-6369F7D07294},1,3,51,-2.3024750871723665,-2.158707174016421,-2.2305911305943935,1,1
NLA06608-1191,1,0.78,48.96,984,152,28.25,-97.8223278,30.00789769,2.2,94512159,5,1,2704,1.0079463826773218,0.3776902369656684,0.6928183098214951,4,4
NLA06608-1195,1,1.1,16.57,753,26,24.366666666666667,-86.47388358,41.41506353,8.9,123166364,3,4,524,-0.34182252446887795,0.08608765462498336,-0.1278674349219473,3,3
NLA06608-1198,1,2.05,2.64,611,9,26.9,-95.84076097,46.41917873,10,120018605,4,4,325,-1.1527552325034558,-0.14165765237228634,-0.6472064424378711,2,2
NLA06608-1199,1,0.93,49.58,836,44,27.266666666666666,-84.96745506,39.60633701,11.7,108594807,4,5,205,0.06032411974848241,0.20004668026404465,0.13018540000626352,3,3
NLA06608-1204,1,2.93,5.04,230,10,29.5,-93.11174318,34.44592488,30,58159519,5,5,2119,-1.0722174377000837,-1.2064661333831737,-1.1393417855416286,1,1
NLA06608-1206,1,0.8,2.98,834,17,24.34,-86.80571961,46.04071508,2.2,92131364,3,1,2674,-0.6666041115494463,0.1974362456478875,-0.2345839329507794,3,3
NLA06608-1207,1,3.95,2.5,240,11,25.9,-92.56439548,45.31578279,7,91684975,4,4,2662,-0.9993621402878884,-1.160082285179239,-1.0797222127335637,1,1
NLA06608-1208,1,0.45,138.82,1340,182,25.6,-97.16290101,38.75947482,3.2,125345672,4,2,585,1.145635194506082,0.7142366541881198,0.9299359243471009,5,5
NLA06608-1208,2,0.85,43.78,1237,148,27.266666666666666,-97.16290101,38.75947482,3.4,125345672,4,2,585,0.9875611197744325,0.6270694094834998,0.8073152646289661,4,4
NLA06608-1209,1,1.58,6.55,437,22,23.52,-75.52182529,41.09921102,4.5,26282527,3,3,1754,-0.46951901026970283,-0.5069378685740381,-0.48822843942187044,2,2
NLA06608-1217,1,0.88,21.6,547,64,24.950000000000003,-117.3323799,48.27375687,1,141467339,3,1,1049,0.34674056291856087,-0.26224820228226686,0.042246180318147,3,3
NLA06608-1219,1,0.28,38.87,3794,99,16.52,-99.45309149,47.0508466,2.2,145413172,1,1,1216,0.6802008443992074,1.8485055851334686,1.2643532147663379,5,5
NLA06608-1220,1,0.53,22.4,478,31,28.8,-88.31948013,35.67385009,2.2,128376625,5,1,673,-0.20737133737062385,-0.4092022725476898,-0.30828680495915683,2,2
NLA06608-1222,1,2.3,10.4,391,12,27.54,-70.3351834,41.65548495,6.5,136670141,4,4,929,-0.9328504648106329,-0.628157786700469,-0.780504125755551,2,2
NLA06608-1223,1,0.2,81.6,4053,422,24.9,-93.46829619,43.37516208,1.8,130643065,3,1,749,1.7884962741531214,1.9204758303229847,1.854486052238053,5,5
NLA06608-1227,1,2.25,5.08,487,8,24.8,-86.00305553,40.49021653,6.3,152100828,3,3,1511,-1.2427888271359955,-0.3888727641749419,-0.8158307956554687,1,1
NLA06608-1232,1,2.45,5.65,483,12,28.4,-91.00152146,39.29721636,8.1,144569874,5,4,1140,-0.9328504648106329,-0.397861317650642,-0.6653558912306374,2,2
NLA06608-1236,1,0.33,4.75,504,52,22.32,-105.1611962,35.55992713,1.9,140779897,2,1,1027,0.18802060554930766,-0.3514774694467062,-0.08172843194869928,3,3
NLA06608-1238,1,5.56,1.83,131,2,23.48,-70.52697713,44.04280484,18.6,132665404,2,5,807,-2.3024750871723665,-1.8199264040883125,-2.0612007456303396,1,1
NLA06608-1239,1,0.43,83.38,3309,117,26.08,-94.95289584,45.23854717,3,45361127,4,2,1930,0.8078973302000326,1.6994407117158787,1.2536690209579557,5,5
NLA06608-1240,1,1.1,28.87,771,141,28.17,-96.50308213,34.52419902,6.7,151524095,5,4,1471,0.9505240182899943,0.11183348014887999,0.5311787492194372,4,4
NLA06608-1241,1,0.98,14.08,526,34,27.3,-79.31994397,36.11835531,7.5,46365546,4,4,1948,-0.13676098153126076,-0.30491343509187685,-0.2208372083115688,3,3
NLA06608-1242,1,4.45,2.9,849,11,27.033333333333335,-87.97829791,43.80794846,7.1,88,4,4,2587,-0.9993621402878884,0.21686378201692988,-0.39124917913547924,2,2
NLA06608-1243,1,0.92,35.28,949,42,27.2,-85.4335164,41.49584791,13.4,89,4,5,2603,0.02476412414614183,0.3382188174174245,0.18149147078178315,3,3
NLA06608-1244,1,0.28,103.9,3772,253,24.94,-100.4927777,42.56509972,2.1,127743118,3,1,649,1.397416085340545,1.8421675206181853,1.6197918029793652,5,5
NLA06608-1245,1,0.3,17.44,596,25,28.5,-77.102743,34.93328103,1.5,139012388,5,1,982,-0.37180291824598705,-0.16874742975193266,-0.27027517399895984,3,3
NLA06608-1256,1,2.23,2.58,346,20,27.133333333333333,-96.31123963,38.12541781,4,46115956,4,3,1946,-0.5423743076818985,-0.7614131471545487,-0.6518937274182236,2,2
NLA06608-1258,1,1.36,4.35,712,16,19.433333333333337,-85.47563891,43.15032025,1.5,152707388,1,1,1542,-0.71294569711781,0.025069545787607027,-0.3439380756651015,2,2
NLA06608-1259,1,3.8,3.01,129,9,10.633333333333333,-106.250251,41.37196888,9.5,132226829,1,4,794,-1.1527552325034558,-1.8366937491365587,-1.4947244908200072,1,1
NLA06608-1262,1,0.88,20.8,788,33,26.1,-94.32426564,46.56718218,4.2,167258130,4,3,1710,-0.15958064794434051,0.13560292881029767,-0.01198885956702142,3,3
NLA06608-1263,1,0.9,14,453,33,27.8,-84.64320588,38.79221156,7.4,38454376,4,4,1841,-0.15958064794434051,-0.4677478150116525,-0.3136642314779965,2,2
NLA06608-1266,1,0.04,0.93,2228,933,18.46666666666667,-119.9976109,42.11998183,1.5,90,1,1,2616,2.3949727789620954,1.2683572364415654,1.8316650077018304,5,5
NLA06608-1268,1,0.54,37.84,990,69,26.633333333333333,-92.46019565,41.47720752,7.6,31,4,4,1785,0.40424150078142973,0.38431552138805547,0.3942785110847426,4,4
NLA06608-1269,1,0.32,113.14,1911,646,25.1,-121.5362609,38.50785067,3.9,113916645,3,2,273,2.113974228282056,1.101088701863794,1.607531465072925,5,5
NLA06608-1270,1,0.78,1.6,223,15,15.433333333333334,-109.3834683,43.35530141,5.8,65298524,1,3,2236,-0.7622790753747214,-1.2401508964061125,-1.001214985890417,1,1
NLA06608-1271,1,0.4,98.88,3534,604,24.933333333333337,-95.17278405,43.4613315,1.7,132543067,3,1,803,2.062587066268287,1.7711361702485326,1.9168616182584097,5,5
NLA06608-1273,1,0.55,195.84,2297,197,24.56,-74.25538694,40.93548087,2.2,60452803,3,1,2165,1.2061735759910202,1.3015974081902704,1.2538854920906453,5,5
NLA06608-1274,1,4.6,1.9,285,4,24.633333333333333,-90.34231242,47.91515143,7.6,120020595,3,4,347,-1.7726319571541809,-0.9727902633893729,-1.3727111102717768,1,1
NLA06608-1278,1,1.28,29.09,1965,303,20.36,-98.89293534,48.01890447,11.5,143416561,1,4,1103,1.5352708874972307,1.1314581695718962,1.3333645285345634,5,5
NLA06608-1279,1,1.33,10.67,496,40,17.866666666666667,-106.8487839,36.03990354,3.4,121198474,1,2,431,-0.01253117766371294,-0.3689155363643589,-0.19072335701403592,3,3
NLA06608-1281,1,4.03,1.19,400,4,26.3,-116.1556177,48.13500634,9.5,60929921,4,4,2180,-1.7726319571541809,-0.6033559493086305,-1.1879939532314057,1,1
NLA06608-1283,1,0.68,46.37,1012,68,24.733333333333334,-93.27559075,45.88816389,5.5,82984631,3,3,2535,0.3930821484869248,0.4082693632368175,0.40067575586187115,4,4
NLA06608-1284,1,5.3,1.19,180,5,23.4,-107.4638244,36.82323361,48.5,122810458,2,5,488,-1.6020605677182693,-1.4736142981408915,-1.5378374329295803,1,1
NLA06608-1288,1,0.48,45.22,619,86,30.866666666666667,-94.00429471,33.7202532,10,66163895,5,4,2249,0.5725940147663544,-0.12748046473522578,0.2225567750155643,4,4
NLA06608-1292,1,1.25,7.08,395,17,28.466666666666665,-95.7860147,39.00193733,8.8,34609340,5,4,1813,-0.6666041115494463,-0.6170650097040571,-0.6418345606267517,2,2
NLA06608-1295,1,0.44,26.08,740,138,24.75,-107.2214132,33.15857155,1.2,138277010,3,1,972,0.9340846307996153,0.06710776824328916,0.5005961995214523,4,4
NLA06608-1297,1,2,6.06,1235,17,20.5,-119.6483226,46.69346715,4.2,150582361,1,3,1441,-0.6666041115494463,0.6253058881744389,-0.02064911168750372,3,3
NLA06608-1300,1,2.15,1.59,229,5,26.1,-104.225471,35.50355494,30,91,4,5,2650,-1.6020605677182693,-1.2112149684835822,-1.406637768100926,1,1
NLA06608-1303,1,2.55,7.65,2338,817,25.2,-93.52895007,44.23115242,2.8,120018165,3,2,316,2.2934860945614863,1.3208790732175881,1.8071825838895372,5,5
NLA06608-1312,1,4.46,1.6,287,5,24.466666666666665,-91.05983943,38.09909757,6.5,{4C055FD7-534D-41F7-A78B-E78259B6D93E},3,4,39,-1.6020605677182693,-0.9651688621824422,-1.2836147149503558,1,1
NLA06608-1316,1,0.15,62.4,2606,269,28.733333333333334,-87.45542965,36.92159955,1.5,58820260,5,1,2130,1.4442906648104283,1.4391509098443074,1.4417207873273679,5,5
NLA06608-1319,1,0.28,169.63,4791,241,21.75,-97.52639653,45.11768598,3,145095368,2,2,1178,1.360271836205053,2.1027889034111658,1.7315303698081093,5,5
NLA06608-1321,1,5.75,1.57,168,10,20.9,-111.2808196,39.29458754,27,78838133,2,5,2453,-1.0722174377000837,-1.5488065883415063,-1.310512013020795,1,1
NLA06608-1323,1,1.76,15.38,233,9,29.433333333333337,-86.38310821,32.75598701,21.5,89423661,5,5,2608,-1.1527552325034558,-1.1923425327312538,-1.1725488826173547,1,1
NLA06608-1332,1,0.2,19.64,932,148,28.966666666666665,-87.20570041,36.98625493,1.5,52944510,5,1,2055,0.9875611197744325,0.31851859912519903,0.6530398594498158,4,4
NLA06608-1333,1,6.8,1.34,166,2,19.533333333333335,-73.59007456,43.4546224,14.9,52532733,1,5,2047,-2.3024750871723665,-1.5618589111869603,-1.9321669991796635,1,1
NLA06608-1334,1,2,3,388,7,25.666666666666668,-84.80370819,45.41454518,15.5,155411095,4,5,1618,-1.3448604982155918,-0.6365520972455092,-0.9907062977305505,1,1
NLA06608-1334,2,1.45,2.85,314,7,24.1,-84.80370819,45.41454518,18,155411095,3,5,1618,-1.3448604982155918,-0.8671790760571426,-1.1060197871363673,1,1
NLA06608-1336,1,0.38,49.86,1136,94,23.736666666666665,-96.82324072,36.38727183,2.3,130261413,3,1,736,0.6405856559646317,0.5342400879634547,0.5874128719640432,4,4
NLA06608-1339,1,0.32,147.6,3372,184,23.133333333333333,-104.9523623,40.22292361,7.5,128057729,2,4,661,1.1539893984924383,1.7199954067848526,1.4369924026386456,5,5
NLA06608-1342,1,1.5,3.78,279,12,19.866666666666667,-92.04084194,47.74255874,3.7,120019271,1,2,335,-0.9328504648106329,-0.9959795622876652,-0.964415013549149,1,1
NLA06608-1344,1,1.15,6.3,419,27,19.5,-112.5192316,48.39247752,2.5,129564863,1,2,702,-0.3129737401599079,-0.5527796886516169,-0.43287671440576236,2,2
NLA06608-1346,1,4.3,2.16,125,2,23.77,-79.49911328,39.46919944,5,69932059,3,3,2305,-2.3024750871723665,-1.8710227582561265,-2.0867489227142464,1,1
NLA06608-1347,1,2.65,5.07,551,12,22,-92.0010507,47.06936125,5.8,120020150,2,3,344,-0.9328504648106329,-0.25430750463179125,-0.5935789847212121,2,2
NLA06608-1348,1,4.3,1.31,396,5,28.4,-81.99701482,36.57979268,38.5,43594500,5,5,1896,-1.6020605677182693,-0.6143093674491267,-1.1081849675836981,1,1
NLA06608-1349,1,1.15,27.2,804,30,31.266666666666666,-81.35534067,28.63214331,3.1,107718387,5,2,196,-0.23243594535653586,0.15751031831751133,-0.037462813519512264,3,3
NLA06608-1354,1,4.56,3.63,480,6,24.466666666666665,-108.1327104,45.18177616,50.2,120030832,3,5,392,-1.4626935948288184,-0.40465171925101256,-0.9336726570399155,1,1
NLA06608-1355,1,1.75,3.84,584,5,24.533333333333335,-86.40554386,41.2045164,26,155352119,3,5,1607,-1.6020605677182693,-0.19091475525650825,-0.8964876614873888,1,1
NLA06608-1355,2,2.55,3.42,462,4,23.666666666666668,-86.40554386,41.2045164,25.6,155352119,3,5,1607,-1.7726319571541809,-0.4463073347407856,-1.1094696459474833,1,1
NLA06608-1358,1,2.75,7.64,288,11,20.866666666666667,-89.57932002,46.47136195,7,123394135,2,4,539,-0.9993621402878884,-0.961378055121621,-0.9803700977047547,1,1
NLA06608-1358,2,2.5,4.64,359,7,15.8,-89.57932002,46.47136195,6.7,123394135,1,4,539,-1.3448604982155918,-0.7212153222931496,-1.0330379102543708,1,1
NLA06608-1359,1,0.61,34.85,1166,108,25.6,-83.96549218,40.18853553,4,152840297,4,3,1551,0.7467125198764633,0.562648019415588,0.6546802696460257,4,4
NLA06608-1360,1,0.85,49.92,734,60,27.5,-101.5543964,40.43031936,12,132831582,4,5,816,0.2974071846616494,0.058235079363854976,0.17782113201275218,3,3
NLA06608-1364,1,0.38,103.2,2072,213,25.74,-86.3816758,35.37133652,2.4,136619760,4,2,921,1.2658645377716775,1.1892445969374745,1.227554567354576,5,5
NLA06608-1365,1,1.55,5.36,257,13,21.7,-76.06888458,42.97430171,5.7,124502301,2,3,573,-0.8716656544870635,-1.0854956387459191,-0.9785806466164912,1,1
NLA06608-1367,1,0.12,184,5338,242,24,-96.61488782,44.82453402,1,122850150,3,1,490,1.3634370666329607,2.220615291319198,1.7920261789760794,5,5
NLA06608-1368,1,0.4,32.2,1180,110,25.2,-96.77580307,33.73044411,1.3,138608214,3,1,976,0.7607386392025798,0.5756558320026709,0.6681972356026253,4,4
NLA06608-1369,1,0.63,30.08,679,50,26.866666666666667,-79.8531667,36.15830485,5.8,46366916,4,3,1950,0.1580402117721985,-0.02665151157059434,0.06569435010080209,3,3
NLA06608-1370,1,1.45,16.16,1063,39,22.6,-86.4262233,43.70497197,6,82818536,2,3,2530,-0.0318841621435156,0.4618537959331313,0.21498481689480786,4,4
NLA06608-1372,1,0.63,62.64,878,113,24.885,-98.49130804,35.19858711,9.9,147644162,3,4,1310,0.7813067515396921,0.25346921710239007,0.517387984321041,4,4
NLA06608-1375,1,0.3,63.94,2169,79,24.966666666666665,-82.97903314,40.43821209,5.4,92,3,3,2668,0.5076967053719835,1.2391075846328745,0.873402145002429,5,5
NLA06608-1376,1,1.89,9.12,346,18,24.9,-90.92375999,37.93823147,7,43890747,3,4,1900,-0.6229121024852705,-0.7614131471545487,-0.6921626248199095,2,2
NLA06608-1377,1,6.3,0.87,101,8,19.433333333333337,-113.5499319,45.86796274,16.3,49978422,1,5,2009,-1.2427888271359955,-2.103372654067349,-1.6730807406016721,1,1
NLA06608-1380,1,3.25,2.77,524,21,22.866666666666667,-104.6630512,36.57446101,7.1,139098349,2,4,991,-0.5050790058720438,-0.3090652722318598,-0.40707213905195183,2,2
NLA06608-1383,1,0.85,21.28,1444,35,20.566666666666663,-95.11805454,45.30107859,9.5,120018774,1,4,329,-0.11460284874330938,0.7957005803096417,0.3405488657831662,4,4
NLA06608-1387,1,0.95,9.97,994,25,23.3,-85.5734717,42.18668508,2.7,155635952,2,2,1635,-0.37180291824598705,0.3887101077101432,0.008453594732078074,3,3
NLA06608-1389,1,0.7,52.85,2506,86,27.9,-75.59661445,38.38038763,1.8,{F05A25A6-4AC3-49D9-8FED-88E966126F73},4,1,113,0.5725940147663544,1.3965063488285676,0.984550181797461,5,5
NLA06608-1389,2,0.6,67.68,2919,51,25.333333333333332,-75.59661445,38.38038763,1.8,{F05A25A6-4AC3-49D9-8FED-88E966126F73},3,1,113,0.17317738079410155,1.5627673972510288,0.8679723890225651,5,5
NLA06608-1390,1,1.45,5.59,553,15,24.2,-95.39655084,45.91676304,17.5,58125473,3,5,2117,-0.7622790753747214,-0.250358746938098,-0.5063189111564097,2,2
NLA06608-1391,1,0.33,67.97,1360,172,24.066666666666663,-81.3860772,41.32867877,4.3,123063901,3,3,517,1.10243714478454,0.7303829633023006,0.9164100540434204,5,5
NLA06608-1396,1,1.46,5.12,255,19,27.44,-87.28855765,36.0828954,3.4,44700951,4,2,1920,-0.5815830073772349,-1.0940101815158048,-0.8377965944465198,1,1
NLA06608-1397,1,0.2,210.6,3559,367,24.266666666666666,-116.7467274,33.24145034,3.9,120025184,3,2,370,1.6817525216323015,1.778818818241352,1.7302856699368268,5,5
NLA06608-1398,1,0.8,7.87,624,24,19,-87.08228263,46.43163694,1,109946030,1,1,223,-0.4030073347924473,-0.11871246948603566,-0.2608599021392415,3,3
NLA06608-1401,1,0.55,37.3,494,29,27.333333333333332,-77.17855996,40.80373555,4.1,54977955,4,3,2081,-0.2583503611632994,-0.3733190006627433,-0.31583468091302136,2,2
NLA06608-1403,1,2.35,1.93,389,7,22.966666666666665,-105.0337077,40.43327881,12.8,120819144,2,5,418,-1.3448604982155918,-0.6337468037244367,-0.9893036509700143,1,1
NLA06608-1413,1,0.5,49.2,1614,25,30.7,-81.73898503,28.91616949,4,112613946,5,3,253,-0.37180291824598705,0.9169999426852031,0.27259851221960807,4,4
NLA06608-1414,1,2,10.48,319,17,23.026666666666667,-72.21921899,41.92400456,2.4,116132018,2,2,293,-0.6666041115494463,-0.8499614046773893,-0.7582827581134178,2,2
NLA06608-1417,1,4.4,1.99,251,7,26.686666666666667,-121.0935467,38.3383223,9.3,142773659,4,4,1064,-1.3448604982155918,-1.1112414642698167,-1.2280509812427043,1,1
NLA06608-1420,1,0.18,13.38,1154,112,24.58,-96.23064723,35.1386532,3.2,105633777,3,2,163,0.77451202185715,0.5513735471675619,0.6629427845123559,4,4
NLA06608-1421,1,0.36,75.6,1100,41,28.45,-75.71879453,39.55390324,2,26100712,5,1,1749,0.006343906171497905,0.4991433042920902,0.25274360523179407,4,4
NLA06608-1425,1,1.41,9.71,468,22,21.1,-122.9725593,47.19204698,6.9,155197808,2,4,1592,-0.46951901026970283,-0.4322444824476883,-0.4508817463586956,2,2
NLA06608-1426,1,1.15,12.37,557,35,23.5,-124.2460047,43.45220479,1.4,164115331,2,1,1698,-0.11460284874330938,-0.24250389541488732,-0.17855337207909835,3,3
NLA06608-1434,1,3.75,2.31,458,5,27.1,-84.97760482,45.16506431,5.5,155417344,4,3,1619,-1.6020605677182693,-0.45578440255535585,-1.0289224851368126,1,1
NLA06608-1435,1,1.3,9.4,1260,50,28.9,-88.10342481,42.19692077,2.1,121628376,5,1,451,0.1580402117721985,0.6471474193904759,0.4025938155813372,4,4
NLA06608-1436,1,1.14,4.72,478,20,27.266666666666666,-99.51438874,32.03729676,11,92526627,4,4,2680,-0.5423743076818985,-0.4092022725476898,-0.4757882901147942,2,2
NLA06608-1439,1,3.35,3.33,273,12,21.2,-110.2260262,40.29789402,21,58231534,2,5,2125,-0.9328504648106329,-1.0196730156675735,-0.9762617402391032,1,1
NLA06608-1447,1,2.1,5.09,760,13,26.333333333333332,-93.1265767,45.07363846,7.1,120018055,4,4,314,-0.8716656544870635,0.09617231550050613,-0.3877466694932787,2,2
NLA06608-1450,1,2.79,2.94,469,10,24.6,-85.28224429,43.61999552,15,121860154,3,5,459,-1.0722174377000837,-0.4299182149023739,-0.7510678263012288,2,2
NLA06608-1454,1,3.9,2.82,2341,125,25.6,-95.71390587,45.84991802,5.7,120018702,4,3,326,0.8584547312262959,1.3222766232246963,1.0903656772254962,5,5
NLA06608-1455,1,2.4,8.8,429,37,18.78,-107.9174634,39.04408399,3,75556883,1,2,2403,-0.07212514026193828,-0.5270743477417676,-0.29959974400185296,3,3
NLA06608-1460,1,2.14,4.46,781,22,27.2,-93.23879955,40.75747354,12.2,{7695F8E9-8551-42D2-9A9D-2335EE1CFBB7},4,5,59,-0.46951901026970283,0.1258782097077227,-0.17182040028099005,3,3
NLA06608-1461,1,2.4,18.22,708,47,15.3,-118.7415562,37.59934642,13.1,77316302,1,5,2434,0.11074252594644611,0.018929496132062483,0.0648360110392543,3,3
NLA06608-1462,1,0.06,26.8,1404,450,20.5,-106.0071156,46.53835681,1,139618551,1,1,1009,1.8376031964592947,0.7650846364471108,1.3013439164532028,5,5
NLA06608-1465,1,3.9,5.97,497,5,23.5,-75.58090694,40.87358233,28.5,120023042,2,5,360,-1.6020605677182693,-0.36672045821808313,-0.9843905129681763,1,1
NLA06608-1469,1,0.55,65.52,576,112,27.4875,-81.89267614,33.29943972,1.7,136109854,4,1,899,0.77451202185715,-0.20594748919339467,0.28428226633187764,4,4
NLA06608-1473,1,4.24,2.01,181,8,24.8,-116.8933801,47.89085231,18.6,57379197,3,5,2110,-1.2427888271359955,-1.4675762996986057,-1.3551825634173005,1,1
NLA06608-1476,1,0.2,62,1891,183,20,-105.0447684,39.74858029,1.5,117848263,1,1,308,1.1498237094030361,1.0896224632095288,1.1197230863062826,5,5
NLA06608-1481,1,9.89,0.49,135,2,19.333333333333332,-121.1629233,40.4943852,20.8,55106717,1,5,2084,-2.3024750871723665,-1.7871463111025443,-2.0448106991374555,1,1
NLA06608-1482,1,0.73,23.52,1099,80,29.03333333333333,-83.65565657,30.96113096,1.3,93,5,1,2685,0.5173119523544722,0.4981520755459986,0.5077320139502355,4,4
NLA06608-1483,1,2.78,4.81,274,13,18.03333333333333,-105.7469295,40.05555836,18.7,88894719,1,5,2602,-0.8716656544870635,-1.0156881632165482,-0.9436769088518058,1,1
NLA06608-1484,1,1.76,3.8,105,11,29.1,-93.63792628,35.56344263,13,68501899,5,5,2278,-0.9993621402878884,-2.0610428313607767,-1.5302024858243326,1,1
NLA06608-1487,1,1.93,14.59,1071,61,23.8,-83.58492288,42.21592161,10,145334286,3,4,1205,0.31004221705948787,0.47002520014495436,0.3900337086022211,4,4
NLA06608-1488,1,0.28,114.62,3409,160,27.08,-99.69530507,34.73428918,1.7,137896492,4,1,970,1.0471550823726579,1.7318889533564257,1.3895220178645418,5,5
NLA06608-1489,1,1.31,17.94,721,18,20.04,-122.5690307,46.98630288,2.5,130937092,1,2,757,-0.6229121024852705,0.038759472308417545,-0.29207631508842646,3,3
NLA06608-1492,1,0.61,40.61,758,41,26.366666666666667,-85.19021469,39.27166676,6.4,{090a66ed-aef2-417d-b8a4-59331c4bcd11},4,3,8,0.006343906171497905,0.09330049320322997,0.04982219968736394,3,3
NLA06608-1496,1,1.23,12.98,356,16,26.9,-97.58547265,33.66930447,1.6,95320015,4,1,2708,-0.71294569711781,-0.7303610201406193,-0.7216533586292146,2,2
NLA06608-1499,1,4.05,2.91,483,17,28.233333333333334,-85.4301129,41.24575191,19.2,120021837,5,5,351,-0.6666041115494463,-0.397861317650642,-0.5322327146000442,2,2
NLA06608-1504,1,0.46,155.08,1199,68,28.766666666666666,-90.35313417,36.97055086,4.1,120032495,5,3,406,0.3930821484869248,0.5930645776776046,0.4930733630822647,4,4
NLA06608-1508,1,0.38,11.74,1680,313,23.56,-103.6053539,36.42564729,2,135865375,3,1,875,1.5600913165779755,0.9606794323521286,1.2603853744650522,5,5
NLA06608-1510,1,0.87,28.48,2440,653,19.22,-105.0491133,47.82117438,2.5,141111042,1,2,1036,2.122212667369699,1.3674182932845278,1.7448154803271132,5,5
